adj_edge_jaccard,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,node_recall,num_pred_nodes,safe_divs,stem,total_node_ratio,variant
1.0211996149718148,1,0,0,3,0,0.9854368932038835,203,44b6,0.9904306220095693,14079,104,44b6_aaf8b0ea,-0.36291234897506675,logit_open_cap2x
0.8077990807301884,2,4,0,36,42,0.7874659400544959,289,44b6,0.972972972972973,34922,259,44b6_c50204e0,-0.2582097795148477,logit_open_cap2x
0.8826988821932304,1,0,0,10,13,0.8700564971751412,154,44b6,0.9880952380952381,28328,208,44b6_c8e2a523,-0.14530533429881728,logit_open_cap2x
1.0042738287492774,1,1,1,4,6,0.9651567944250871,277,44b6,1.0,14317,106,44b6_d2f34f90,-0.405292016283127,logit_open_cap2x
0.8700477442598978,2,10,0,53,79,0.8641975308641975,840,44b6,0.9933774834437086,41812,308,44b6_d5e7d891,-0.06769532643596148,logit_open_cap2x
0.8978152658530317,1,0,0,4,3,0.9041095890410958,66,44b6,0.9861111111111112,5531,40,44b6_d754aa59,0.06961902920131503,logit_open_cap2x
0.9274037574373221,0,1,1,3,5,0.937984496124031,121,44b6,0.9920634920634921,15567,114,44b6_deabac95,0.11280291657731074,logit_open_cap2x
0.9561357920356581,2,1,0,21,13,0.8944099378881988,288,44b6,0.9710610932475884,23143,172,44b6_e28840c6,-0.6901293415097877,logit_open_cap2x
0.9797396826440485,1,4,0,11,10,0.9768722466960352,887,6bba,0.9935483870967742,5853,43,6bba_062c8d37,-0.02935323383084577,logit_open_cap2x
0.8232466660258421,2,2,0,38,23,0.8342391304347826,307,6bba,0.9303621169916435,24316,180,6bba_07e24132,0.131766348615313,logit_open_cap2x
0.9941096386769187,1,4,0,4,5,0.9923273657289002,1164,6bba,0.9974958263772955,8311,61,6bba_085bf656,-0.017960534089566348,logit_open_cap2x
0.890635791033444,3,17,1,88,142,0.8857426726279185,1783,6bba,0.9923076923076923,29398,216,6bba_09961292,-0.0552431146961468,logit_open_cap2x
0.7874733736464273,1,1,0,22,26,0.7857142857142857,176,6bba,0.9569377990430622,21964,160,6bba_0e7c0d07,-0.022388391863622202,logit_open_cap2x
0.9175441821141553,2,2,1,56,32,0.9145631067961165,942,6bba,0.971042471042471,8043,58,6bba_12665c0e,-0.032595621842675004,logit_open_cap2x
0.8558831529661174,1,13,0,92,128,0.8526456798392499,1273,6bba,0.9853963838664812,17229,126,6bba_1d0d8384,-0.0379697358869842,logit_open_cap2x
0.616875622169006,0,5,1,99,92,0.6476014760147601,351,6bba,0.8989473684210526,17692,130,6bba_207c6aaf,0.4744562046837236,logit_open_cap2x
0.895551161641127,2,8,1,55,43,0.8970588235294118,854,6bba,0.9621848739495799,9922,73,6bba_20852818,0.01680672268907563,logit_open_cap2x
0.9827144159281345,1,6,1,4,11,0.9868766404199475,1128,6bba,1.0,12454,91,6bba_2312ac41,0.042175732217573224,logit_open_cap2x
0.9018386869642581,1,1,0,44,22,0.8954041204437401,565,6bba,0.9578783151326054,4740,35,6bba_268e1230,-0.07186214999020951,logit_open_cap2x
0.9573106324687783,0,7,1,27,24,0.947584789311408,922,6bba,0.9939148073022313,4966,35,6bba_2819ca14,-0.10263823635706541,logit_open_cap2x
0.6896550833225681,1,4,0,142,146,0.6990595611285266,669,6bba,0.9211136890951276,43912,322,6bba_32db13fc,0.13453042242604316,logit_open_cap2x
0.941568776587012,1,7,1,29,50,0.9374505146476643,1184,6bba,1.0,29141,212,6bba_337b1b3a,-0.043930446194225724,logit_open_cap2x
0.790419400058199,1,6,0,93,127,0.7928436911487758,842,6bba,0.9769307923771314,53657,394,6bba_3abfe10a,0.030577163161432823,logit_open_cap2x
0.9824203798978156,2,4,0,6,8,0.9814323607427056,740,6bba,0.9986928104575163,6195,46,6bba_3c5691b6,-0.010067114093959731,logit_open_cap2x
0.7867829154277082,1,3,0,48,68,0.7859778597785978,426,6bba,0.9760956175298805,22998,168,6bba_3db54e20,-0.010242726803236358,logit_open_cap2x
0.9916538048866985,0,7,1,12,14,0.9782062028499581,1167,6bba,0.9942004971002486,8489,63,6bba_3fda6b25,-0.1374720585246901,logit_open_cap2x
0.7631471760845262,1,2,0,45,35,0.7507788161993769,241,6bba,0.9041095890410958,23632,175,6bba_474be664,-0.164740395150744,logit_open_cap2x
0.9313424474401798,2,2,3,32,29,0.9355860612460402,886,6bba,0.9850267379679144,25052,184,6bba_48816121,0.045357813477988736,logit_open_cap2x
0.9351960316441821,1,3,0,30,43,0.9105392156862745,743,44b6,0.9923857868020305,42784,124,44b6_12dfb391,-0.2707935642214344,logit_open_min0
0.797758826409114,1,1,0,23,38,0.8063492063492064,254,44b6,1.0,21168,78,44b6_267148e4,0.10653423941453215,logit_open_min0
0.8922126229486919,1,1,0,11,21,0.8614718614718615,199,44b6,1.0,36253,134,44b6_2a2eff9f,-0.35683999503255454,logit_open_min0
