adj_edge_jaccard,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,node_recall,num_pred_nodes,safe_divs,stem,total_node_ratio,variant
0.892962504075947,1,1,0,11,19,0.868995633187773,199,44b6,1.0,40821,40,44b6_2a2eff9f,-0.27579967001969236,minlen5
0.9759524336539426,0,0,1,2,0,0.9904306220095693,207,44b6,0.9907407407407407,8523,11,44b6_341df25f,0.1461807423345885,minlen5
0.8968770264895861,0,2,1,16,23,0.9010152284263959,355,44b6,0.9921259842519685,18970,45,44b6_587a1e22,0.04592821304515631,minlen5
0.9009425552244734,0,0,1,16,19,0.8801369863013698,257,44b6,0.9892086330935251,22541,16,44b6_5f15d135,-0.23639012161658593,minlen5
0.8530896118960155,1,0,0,12,13,0.8076923076923077,105,44b6,0.9830508474576272,30611,3,44b6_706092f0,-0.5620618615697158,minlen5
0.9548671191243345,1,0,0,6,6,0.9172413793103448,133,44b6,1.0,8900,9,44b6_74d0c52e,-0.41020543406229293,minlen5
0.9423130447077561,1,0,0,19,27,0.9138576779026217,488,44b6,1.0,46040,62,44b6_7a302da0,-0.3113763498758563,minlen5
0.9523142730022329,0,0,1,7,2,0.9762532981530343,370,44b6,0.9868421052631579,9430,10,44b6_996155de,0.24521325762577578,minlen5
0.9844212954332373,1,1,0,7,8,0.9342105263157895,213,44b6,0.9954954954954955,26770,18,44b6_9be80b04,-0.537467387736061,minlen5
0.9301890125650316,1,0,1,9,13,0.9264214046822743,277,44b6,0.9966216216216216,22103,37,44b6_a21120c2,-0.04066840277777778,minlen5
1.0136323657398723,1,0,0,3,0,0.9854368932038835,203,44b6,0.9904306220095693,15776,12,44b6_aaf8b0ea,-0.2861215439612652,minlen5
0.8209165149816834,2,2,0,31,39,0.8076923076923077,294,44b6,0.987987987987988,39370,50,44b6_c50204e0,-0.1637282807256043,minlen5
0.8551987287794673,1,0,0,12,16,0.8444444444444444,152,44b6,0.9821428571428571,28923,28,44b6_c8e2a523,-0.12735336712527154,minlen5
0.9914186629553071,2,0,0,6,6,0.9581881533101045,275,44b6,1.0,15725,15,44b6_d2f34f90,-0.346805682479023,minlen5
0.8662889288244111,2,1,0,57,73,0.865424430641822,836,44b6,0.9922737306843267,44400,68,44b6_d5e7d891,-0.009989297181591153,minlen5
0.8957870950479889,1,0,0,4,3,0.9041095890410958,66,44b6,0.9861111111111112,5647,11,44b6_d754aa59,0.09205182749951653,minlen5
0.9185266445613861,0,2,1,3,6,0.9307692307692308,121,44b6,0.9920634920634921,15829,27,44b6_deabac95,0.13153191793552077,minlen5
0.981748430644823,2,0,0,17,7,0.9240506329113924,292,44b6,0.9678456591639871,28052,5,44b6_e28840c6,-0.6244008247864392,minlen5
0.9841253907453882,0,0,1,10,6,0.9823008849557522,888,6bba,0.9935483870967742,5918,4,6bba_062c8d37,-0.01857379767827529,minlen5
0.8110021791101614,2,0,0,39,18,0.8429752066115702,306,6bba,0.9220055710306406,29634,6,6bba_07e24132,0.37928787526181057,minlen5
0.9957255590606401,1,0,0,5,1,0.9948674080410608,1163,6bba,0.996661101836394,8390,4,6bba_085bf656,-0.008625782819331207,minlen5
0.8976021486060521,4,0,0,88,123,0.8941825476429288,1783,6bba,0.9953846153846154,29927,25,6bba_09961292,-0.038242761191631586,minlen5
0.7687121051879039,1,0,0,24,28,0.7699115044247787,174,6bba,0.9569377990430622,22817,53,6bba_0e7c0d07,0.015578403881248053,minlen5
0.914646141839766,3,1,0,56,34,0.9127906976744186,942,6bba,0.9739382239382239,8145,6,6bba_12665c0e,-0.02032715900890065,minlen5
0.865584608326129,1,0,0,101,98,0.8639781271360218,1264,6bba,0.9756606397774688,17576,10,6bba_1d0d8384,-0.01859400301524373,minlen5
0.641610857508566,1,3,0,92,80,0.6754716981132075,358,6bba,0.9052631578947369,18014,35,6bba_207c6aaf,0.5012917743145262,minlen5
0.8759215927657514,3,3,0,73,42,0.879074658254469,836,6bba,0.9474789915966386,10108,14,6bba_20852818,0.035868005738880916,minlen5
0.9831650444101886,1,1,1,6,8,0.987719298245614,1126,6bba,1.0,12501,7,6bba_2312ac41,0.04610878661087866,minlen5
0.9136738034986115,1,0,0,38,20,0.9077901430842608,571,6bba,0.9672386895475819,4776,7,6bba_268e1230,-0.06481300176228706,minlen5
0.9626474900483577,1,0,0,27,18,0.953464322647363,922,6bba,0.9959432048681541,5001,3,6bba_2819ca14,-0.0963136971449223,minlen5
0.6983209533651984,1,4,0,129,149,0.7104166666666667,682,6bba,0.9489559164733179,45295,67,6bba_32db13fc,0.17026224002066917,minlen5
0.9342219511512484,1,2,1,34,53,0.9312796208530806,1179,6bba,1.0,29517,63,6bba_337b1b3a,-0.03159448818897638,minlen5
0.7920590809401582,0,1,1,92,123,0.7967863894139886,843,6bba,0.9759277833500501,55154,51,6bba_3abfe10a,0.05932968404878517,minlen5
0.9835079183751182,1,0,1,6,6,0.9840425531914894,740,6bba,0.9986928104575163,6292,5,6bba_3c5691b6,0.005433045701502077,minlen5
0.7732802960668615,1,0,0,54,68,0.7749077490774908,420,6bba,0.9741035856573705,23724,35,6bba_3db54e20,0.02100189361335858,minlen5
0.9950181271845796,0,0,1,14,8,0.9814658803706824,1165,6bba,0.9942004971002486,8483,8,6bba_3fda6b25,-0.13808169071326967,minlen5
0.7657714522360021,1,0,0,43,32,0.7641509433962265,243,6bba,0.9212328767123288,27693,12,6bba_474be664,-0.02120665889089174,minlen5
0.9291240069015994,5,0,0,35,27,0.9343915343915344,883,6bba,0.9871657754010695,25316,33,6bba_48816121,0.05637387857291884,minlen5
0.9442302647610344,1,0,0,28,35,0.9220297029702971,745,44b6,0.9923857868020305,44545,24,44b6_12dfb391,-0.2407792473411508,minlen7
0.8028068886158275,1,0,0,26,31,0.814935064935065,251,44b6,0.9785714285714285,21977,29,44b6_267148e4,0.14882383690538423,minlen7
0.8951902236458307,1,1,0,11,19,0.868995633187773,199,44b6,1.0,39376,40,44b6_2a2eff9f,-0.30143523692940905,minlen7
0.9780568989347053,0,0,1,2,0,0.9904306220095693,207,44b6,0.9907407407407407,8365,11,44b6_341df25f,0.12493275954814416,minlen7
0.8982928578845331,0,2,1,16,23,0.9010152284263959,355,44b6,0.9921259842519685,18685,45,44b6_587a1e22,0.030214478689970778,minlen7
0.9037214016326609,0,0,1,16,19,0.8801369863013698,257,44b6,0.9892086330935251,21609,16,44b6_5f15d135,-0.2679630068769267,minlen7
0.8546830876640027,1,0,0,12,13,0.8076923076923077,105,44b6,0.9830508474576272,29232,3,44b6_706092f0,-0.5817906091733669,minlen7
0.9570249765773176,1,0,0,6,6,0.9172413793103448,133,44b6,1.0,8545,9,44b6_74d0c52e,-0.43373094764744863,minlen7
0.9446708844492712,1,0,0,19,27,0.9138576779026217,488,44b6,1.0,44315,62,44b6_7a302da0,-0.3371773011457118,minlen7
0.9546862604162057,0,0,1,7,2,0.9762532981530343,370,44b6,0.9868421052631579,9246,10,44b6_996155de,0.22091641357454114,minlen7
1.004136404009663,1,1,0,5,6,0.9513274336283186,215,44b6,0.9954954954954955,25749,18,44b6_9be80b04,-0.5551082467992466,minlen7
0.9309931978121516,1,0,1,9,13,0.9264214046822743,277,44b6,0.9966216216216216,21903,37,44b6_a21120c2,-0.04934895833333333,minlen7
1.0156568390170095,1,0,0,3,0,0.9854368932038835,203,44b6,0.9904306220095693,15322,12,44b6_aaf8b0ea,-0.3066654599755645,minlen7
0.8234144970539891,2,2,0,31,39,0.8076923076923077,294,44b6,0.987987987987988,37914,50,44b6_c50204e0,-0.1946556778112919,minlen7
0.8562789980422132,1,0,0,12,16,0.8444444444444444,152,44b6,0.9821428571428571,28499,28,44b6_c8e2a523,-0.14014602944726043,minlen7
0.9938425916142996,2,0,0,6,6,0.9581881533101045,275,44b6,1.0,15116,15,44b6_d2f34f90,-0.372102683392872,minlen7
0.8688245328688797,2,1,0,57,73,0.865424430641822,836,44b6,0.9922737306843267,43086,68,44b6_d5e7d891,-0.03928826257581163,minlen7
0.8979726239327334,1,0,0,4,3,0.9041095890410958,66,44b6,0.9861111111111112,5522,11,44b6_d754aa59,0.06787855347128215,minlen7
0.9200103927811412,0,2,1,3,6,0.9307692307692308,121,44b6,0.9920634920634921,15606,27,44b6_deabac95,0.11559082135963972,minlen7
0.986700924579768,2,0,0,16,7,0.9272151898734177,293,44b6,0.9678456591639871,26771,5,44b6_e28840c6,-0.6415526336930616,minlen7
0.9858684453837009,0,0,1,10,6,0.9823008849557522,888,6bba,0.9935483870967742,5811,4,6bba_062c8d37,-0.03631840796019901,minlen7
0.8146942418023722,2,0,0,39,18,0.8429752066115702,306,6bba,0.9220055710306406,28693,6,6bba_07e24132,0.33548987665813357,minlen7
0.9976299489945011,1,0,0,5,1,0.9948674080410608,1163,6bba,0.996661101836394,8228,4,6bba_085bf656,-0.027767930993737446,minlen7
0.89404831612642,4,0,0,96,125,0.8892785571142284,1775,6bba,0.9902564102564102,29448,25,6bba_09961292,-0.05363627599061606,minlen7
0.7712274167303785,1,0,0,24,28,0.7699115044247787,174,6bba,0.9569377990430622,22083,53,6bba_0e7c0d07,-0.017091734543997865,minlen7
0.9121283587224686,3,1,0,61,34,0.9079457364341085,937,6bba,0.9681467181467182,7931,6,6bba_12665c0e,-0.04606687515034881,minlen7
0.8656671055961621,1,0,0,104,98,0.8619275461380724,1261,6bba,0.9728789986091794,17132,10,6bba_1d0d8384,-0.04338600703556871,minlen7
0.6377831928751811,1,3,0,98,77,0.6679316888045541,352,6bba,0.8863157894736842,17415,35,6bba_207c6aaf,0.4513709475789649,minlen7
0.8674545451018756,3,3,0,84,42,0.8675078864353313,825,6bba,0.9327731092436975,9764,14,6bba_20852818,0.0006148800983808157,minlen7
0.9848925200029361,1,1,1,6,8,0.987719298245614,1126,6bba,1.0,12292,7,6bba_2312ac41,0.028619246861924685,minlen7
0.9105740025147067,1,0,0,42,20,0.9014308426073132,567,6bba,0.9594383775351014,4589,7,6bba_268e1230,-0.10142941061288428,minlen7
0.9612668923780007,1,0,0,30,18,0.9503619441571872,919,6bba,0.9918864097363083,4899,3,6bba_2819ca14,-0.1147452114203108,minlen7
0.6838846917384563,1,4,0,147,147,0.6931106471816284,664,6bba,0.9222737819025522,43857,67,6bba_32db13fc,0.1331094173879344,minlen7
0.9352241155726388,1,2,1,34,53,0.9312796208530806,1179,6bba,1.0,29189,63,6bba_337b1b3a,-0.042355643044619425,minlen7
0.7891823943598629,0,1,1,98,122,0.7918637653736992,837,6bba,0.9679037111334002,53828,51,6bba_3abfe10a,0.033861519254777685,minlen7
0.9852847929118813,1,0,1,6,6,0.9840425531914894,740,6bba,0.9986928104575163,6179,5,6bba_3c5691b6,-0.012623841482901885,minlen7
0.774717043893568,1,0,0,57,65,0.7736549165120594,417,6bba,0.9621513944223108,22917,35,6bba_3db54e20,-0.013728696849715958,minlen7
0.997800376530479,0,0,1,14,8,0.9814658803706824,1165,6bba,0.9942004971002486,8204,8,6bba_3fda6b25,-0.16642958748221906,minlen7
0.7501872867077127,1,0,0,48,33,0.7460815047021944,238,6bba,0.9006849315068494,26736,12,6bba_474be664,-0.055031279821864065,minlen7
0.9298258240357136,5,0,0,35,27,0.9343915343915344,883,6bba,0.9871657754010695,25136,33,6bba_48816121,0.04886292509910286,minlen7
0.9449892986213675,1,0,0,28,35,0.9220297029702971,745,44b6,0.9923857868020305,44062,24,44b6_12dfb391,-0.24901145350422688,minlen8
0.8041189638902656,1,0,0,26,31,0.814935064935065,251,44b6,0.9785714285714285,21669,29,44b6_267148e4,0.132723470987977,minlen8
0.8962801874769087,1,1,0,11,19,0.868995633187773,199,44b6,1.0,38669,40,44b6_2a2eff9f,-0.31397803679457836,minlen8
0.9785230779525957,0,0,1,2,0,0.9904306220095693,207,44b6,0.9907407407407407,8330,11,44b6_341df25f,0.12022592791823561,minlen8
0.898953579202175,0,2,1,16,23,0.9010152284263959,355,44b6,0.9921259842519685,18552,45,44b6_587a1e22,0.022881402657550863,minlen8
0.9049945426372704,0,0,1,16,19,0.8801369863013698,257,44b6,0.9892086330935251,21182,16,44b6_5f15d135,-0.28242826654019443,minlen8
0.855516224740666,1,0,0,12,13,0.8076923076923077,105,44b6,0.9830508474576272,28511,3,44b6_706092f0,-0.5921056396463418,minlen8
0.9580036105207833,1,0,0,6,6,0.9172413793103448,133,44b6,1.0,8384,9,44b6_74d0c52e,-0.4444002650762094,minlen8
0.9458955942512405,1,0,0,19,27,0.9138576779026217,488,44b6,1.0,43419,62,44b6_7a302da0,-0.35057883873283674,minlen8
0.9555886469323911,0,0,1,7,2,0.9762532981530343,370,44b6,0.9868421052631579,9176,10,44b6_996155de,0.2116730489898323,minlen8
1.0049418197058426,1,1,0,5,6,0.9513274336283186,215,44b6,0.9954954954954955,25259,18,44b6_9be80b04,-0.5635744769079254,minlen8
0.9314998345178372,1,0,1,9,13,0.9264214046822743,277,44b6,0.9966216216216216,21777,37,44b6_a21120c2,-0.05481770833333333,minlen8
1.016780555461588,1,0,0,3,0,0.9854368932038835,203,44b6,0.9904306220095693,15070,12,44b6_aaf8b0ea,-0.31806869089099055,minlen8
0.7885405193318683,2,2,0,40,44,0.7723577235772358,285,44b6,0.963963963963964,37214,50,44b6_c50204e0,-0.20952461871787248,minlen8
0.8568318716979109,1,0,0,12,16,0.8444444444444444,152,44b6,0.9821428571428571,28282,28,44b6_c8e2a523,-0.14669321747525949,minlen8
0.9952077928130424,2,0,0,6,6,0.9581881533101045,275,44b6,1.0,14773,15,44b6_d2f34f90,-0.3863504195397524,minlen8
0.8584505238728641,2,1,0,63,79,0.8539094650205762,830,44b6,0.9867549668874173,42463,68,44b6_d5e7d891,-0.05317962896896183,minlen8
0.8990741304906446,1,0,0,4,3,0.9041095890410958,66,44b6,0.9861111111111112,5459,11,44b6_d754aa59,0.055695223361052024,minlen8
0.9207555936807492,0,2,1,3,6,0.9307692307692308,121,44b6,0.9920634920634921,15494,27,44b6_deabac95,0.10758453070269497,minlen8
0.9876221061544755,2,0,0,16,7,0.9272151898734177,293,44b6,0.9678456591639871,26029,5,44b6_e28840c6,-0.6514875612564603,minlen8
0.9876929511733369,0,0,1,10,6,0.9823008849557522,888,6bba,0.9935483870967742,5699,4,6bba_062c8d37,-0.054892205638474294,minlen8
0.8166991770156768,2,0,0,39,18,0.8429752066115702,306,6bba,0.9220055710306406,28182,6,6bba_07e24132,0.3117058412846172,minlen8
0.9968179506687744,1,0,0,7,1,0.9931565440547476,1161,6bba,0.9941569282136895,8151,4,6bba_085bf656,-0.03686635944700461,minlen8
0.8935840710494946,4,0,0,99,124,0.8882205513784461,1772,6bba,0.9882051282051282,29238,25,6bba_09961292,-0.060384998553845166,minlen8
0.7728825876772658,1,0,0,24,28,0.7699115044247787,174,6bba,0.9569377990430622,21600,53,6bba_0e7c0d07,-0.038589931900120174,minlen8
0.9101199360596118,3,1,0,66,33,0.903976721629486,932,6bba,0.9613899613899614,7749,6,6bba_12665c0e,-0.06795766177531874,minlen8
0.8624504820514886,1,0,0,109,99,0.8579234972677595,1256,6bba,0.9694019471488178,16964,10,6bba_1d0d8384,-0.05276676531352951,minlen8
0.6393418300354885,1,3,0,98,77,0.6679316888045541,352,6bba,0.8863157894736842,17135,35,6bba_207c6aaf,0.4280356696391366,minlen8
0.8679523975474626,3,3,0,84,42,0.8675078864353313,825,6bba,0.9327731092436975,9708,14,6bba_20852818,-0.005124000819840131,minlen8
0.9854711003450047,1,1,1,6,8,0.987719298245614,1126,6bba,1.0,12222,7,6bba_2312ac41,0.022761506276150627,minlen8
0.9142133852254909,1,0,0,41,20,0.9030206677265501,568,6bba,0.9625585023400937,4474,7,6bba_268e1230,-0.12394752300763658,minlen8
0.9407190820756822,1,0,0,52,18,0.9276111685625646,897,6bba,0.9655172413793104,4752,3,6bba_2819ca14,-0.1413082761113119,minlen8
0.6753845273792549,1,4,0,160,142,0.683105981112277,651,6bba,0.9013921113689095,43080,67,6bba_32db13fc,0.11303449166774318,minlen8
0.9360368464753518,1,2,1,34,53,0.9312796208530806,1179,6bba,1.0,28923,63,6bba_337b1b3a,-0.05108267716535433,minlen8
0.7902683268067597,0,1,1,98,122,0.7918637653736992,837,6bba,0.9679037111334002,53114,51,6bba_3abfe10a,0.020147892058004418,minlen8
0.9786061500853376,1,0,1,12,6,0.976063829787234,734,6bba,0.9895424836601308,6095,5,6bba_3c5691b6,-0.026046660274848196,minlen8
0.758366256516356,1,0,0,65,67,0.756007393715342,409,6bba,0.9442231075697212,22511,35,6bba_3db54e20,-0.03120158374935445,minlen8
0.9982890153044899,0,0,1,14,8,0.9814658803706824,1165,6bba,0.9942004971002486,8155,8,6bba_3fda6b25,-0.17140825035561877,minlen8
0.7530432057243261,1,0,0,49,31,0.7476340694006309,237,6bba,0.8938356164383562,26246,12,6bba_474be664,-0.07235005124942566,minlen8
0.9242553301177734,5,0,0,39,29,0.928194297782471,879,6bba,0.9828877005347594,24982,33,6bba_48816121,0.0424368871270603,minlen8
0.941943734187981,1,0,0,28,35,0.9220297029702971,745,44b6,0.9923857868020305,46000,24,44b6_12dfb391,-0.21598036542132534,minlen4
0.7999600357486131,1,0,0,24,33,0.8161290322580645,253,44b6,0.9892857142857143,22920,29,44b6_267148e4,0.19811813904861475,minlen4
0.892006665921395,1,1,0,11,19,0.868995633187773,199,44b6,1.0,41441,40,44b6_2a2eff9f,-0.26480032643213225,minlen4
0.9754112554112555,0,0,1,1,1,0.9904761904761905,208,44b6,1.0,8567,11,44b6_341df25f,0.1520979020979021,minlen4
0.9132063793661632,0,2,1,13,19,0.9179487179487179,358,44b6,0.9973753280839895,19074,45,44b6_587a1e22,0.051662347687048575,minlen4
0.8990462608944227,0,0,1,16,19,0.8801369863013698,257,44b6,0.9892086330935251,23177,16,44b6_5f15d135,-0.21484467631017312,minlen4
0.8522761188280946,1,0,0,12,13,0.8076923076923077,105,44b6,0.9830508474576272,31315,3,44b6_706092f0,-0.5519900426335518,minlen4
0.9536514247846256,1,0,0,6,6,0.9172413793103448,133,44b6,1.0,9100,9,44b6_74d0c52e,-0.39695162359178265,minlen4
0.9412359561765598,1,0,0,19,27,0.9138576779026217,488,44b6,1.0,46828,62,44b6_7a302da0,-0.2995901761943223,minlen4
0.9514892339017207,0,0,1,7,2,0.9762532981530343,370,44b6,0.9868421052631579,9494,10,44b6_996155de,0.2536643338175096,minlen4
0.9833107733914845,1,1,0,7,8,0.9342105263157895,213,44b6,0.9954954954954955,27458,18,44b6_9be80b04,-0.5255801095426508,minlen4
0.9234651422342193,1,0,1,9,15,0.920265780730897,277,44b6,1.0,22239,37,44b6_a21120c2,-0.034765625,minlen4
1.0128118743676404,1,0,0,3,0,0.9854368932038835,203,44b6,0.9904306220095693,15960,12,44b6_aaf8b0ea,-0.27779537535635096,minlen4
0.8194753714784303,2,2,0,31,39,0.8076923076923077,294,44b6,0.987987987987988,40210,50,44b6_c50204e0,-0.14588555163770764,minlen4
0.8548726097567517,1,0,0,12,16,0.8444444444444444,152,44b6,0.9821428571428571,29051,28,44b6_c8e2a523,-0.12349143132995415,minlen4
0.9899857987233903,2,0,0,6,6,0.9581881533101045,275,44b6,1.0,16085,15,44b6_d2f34f90,-0.33185179031320095,minlen4
0.8692170732898806,2,1,0,55,71,0.8692946058091287,838,44b6,0.9933774834437086,44888,68,44b6_d5e7d891,0.0008919015340706386,minlen4
0.8948779150319353,1,0,0,4,3,0.9041095890410958,66,44b6,0.9861111111111112,5699,11,44b6_d754aa59,0.10210790949526204,minlen4
0.9180475868402096,0,2,1,3,6,0.9307692307692308,121,44b6,0.9920634920634921,15901,27,44b6_deabac95,0.1366788190721281,minlen4
0.9807239897535573,2,0,0,17,7,0.9240506329113924,292,44b6,0.9678456591639871,28880,5,44b6_e28840c6,-0.613314409661784,minlen4
0.9833434596926869,0,0,1,10,6,0.9823008849557522,888,6bba,0.9935483870967742,5966,4,6bba_062c8d37,-0.010613598673300166,minlen4
0.8094327581995511,2,0,0,39,18,0.8429752066115702,306,6bba,0.9220055710306406,30034,6,6bba_07e24132,0.3979055154759134,minlen4
0.9944046937347186,1,0,0,5,2,0.994017094017094,1163,6bba,0.9974958263772955,8430,4,6bba_085bf656,-0.0038993264799716413,minlen4
0.8960404933018989,4,0,0,89,124,0.8932330827067669,1782,6bba,0.9953846153846154,30139,25,6bba_09961292,-0.03142976508018125,minlen4
0.767711463538854,1,0,0,24,28,0.7699115044247787,174,6bba,0.9569377990430622,23109,53,6bba_0e7c0d07,0.02857524369074643,minlen4
0.9169422478755364,3,1,0,53,34,0.9156976744186046,945,6bba,0.9777992277992278,8201,6,6bba_12665c0e,-0.013591532355063747,minlen4
0.8655780450780237,1,0,0,101,97,0.8645690834473324,1264,6bba,0.9763560500695411,17700,10,6bba_1d0d8384,-0.011670110000558379,minlen4
0.6457840511866555,1,3,0,89,80,0.6811320754716981,361,6bba,0.9136842105263158,18226,35,6bba_207c6aaf,0.5189599133261105,minlen4
0.8793063705148325,3,3,0,67,44,0.8835257082896117,842,6bba,0.9569327731092437,10224,14,6bba_20852818,0.047755687640910024,minlen4
0.9825699332012038,1,1,1,6,8,0.987719298245614,1126,6bba,1.0,12573,7,6bba_2312ac41,0.05213389121338912,minlen4
0.9138997784455577,1,0,0,35,20,0.9125596184419714,574,6bba,0.9734789391575663,5032,7,6bba_268e1230,-0.014685725474838457,minlen4
0.961751571277529,1,0,0,27,18,0.953464322647363,922,6bba,0.9959432048681541,5053,3,6bba_2819ca14,-0.0869172388868811,minlen4
